DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20221107,0000,14.228,14.411,13.959,14.301,8 662 990
20221108,0000,14.825,14.891,14.22,14.607,13 231 680
20221109,0000,14.167,14.208,13.76,13.783,9 936 190
20221110,0000,14.794,15.773,14.548,15.749,19 199 560
20221111,0000,15.8075,16.388,15.483,16.328,15 003 270
20221114,0000,16.221,16.538,15.926,16.314,11 136 090
20221115,0000,16.7215,16.997,16.385,16.673,12 429 280
20221116,0000,16.1615,16.359,15.875,15.915,10 355 820
20221117,0000,15.715,16.265,15.539,15.677,16 343 770
20221118,0000,15.971,16,15.124,15.408,10 211 940
20221121,0000,15.132,15.476,15.09,15.321,7 020 120
20221122,0000,15.328,16.057,15.123,16.039,7 516 220
20221123,0000,16.085,16.527,16.06,16.523,8 502 390
20221125,0000,16.333,16.487,16.18,16.277,3 366 720
20221128,0000,16.026,16.353,15.726,15.828,5 714 440
20221129,0000,15.829,15.93,15.524,15.643,5 211 580
20221130,0000,15.685,16.929,15.609,16.928,13 941 920
20221201,0000,17.009,17.262,16.636,17.142,9 939 720
20221202,0000,16.659,16.93,16.448,16.884,7 208 840
20221205,0000,16.68,16.993,16.478,16.609,5 195 470
20221206,0000,16.53,16.563,15.821,15.991,6 624 480
20221207,0000,15.767,16.185,15.683,16.12,6 283 290
20221208,0000,16.268,17.179,15.964,17.176,12 471 080
20221209,0000,17.199,17.582,16.975,17,9 977 910
20221212,0000,17.023,17.536,16.801,17.536,7 411 400
20221213,0000,18.567,18.785,17.715,18.069,13 291 700
20221214,0000,17.986,18.252,17.439,17.671,7 676 950
20221215,0000,17.146,17.308,16.701,16.972,8 194 760
20221216,0000,16.864,17.036,16.414,16.577,9 218 170
20221219,0000,16.579,16.608,16.149,16.257,5 600 780
20221220,0000,16.064,16.295,15.855,16.084,6 921 490
20221221,0000,16.1145,16.626,16.1145,16.502,7 329 800
20221222,0000,16.0935,16.0995,14.882,15.332,11 519 570
20221223,0000,15.19,15.335,14.887,15.205,6 126 340
20221227,0000,15.074,15.094,14.057,14.12,9 889 940
20221228,0000,13.927,14.253,13.885,14.036,7 299 570
20221229,0000,14.402,14.682,14.237,14.598,7 111 110
20221230,0000,14.32,14.628,14.239,14.611,6 164 850
20230103,0000,14.866,14.996,14.1,14.315,7 339 960
20230104,0000,14.571,14.85,14.244,14.753,7 967 580
20230105,0000,14.491,14.535,14.15,14.27,7 787 800
20230106,0000,14.474,15.009,14.034,14.857,9 049 900
20230109,0000,15.305,16.052,15.148,15.631,8 742 400
20230110,0000,15.48,15.959,15.48,15.913,7 345 140
20230111,0000,15.835,16.022,15.563,16,6 940 740
20230112,0000,16.1,16.634,15.5,16.511,12 604 000
20230113,0000,16.251,16.922,16.174,16.899,9 797 590
20230117,0000,16.899,17.724,16.899,17.702,10 780 670
20230118,0000,17.6735,17.872,17.286,17.375,10 939 150
20230119,0000,17.036,17.197,16.732,16.766,10 150 100
20230120,0000,17.0085,17.853,16.829,17.853,13 497 070
20230123,0000,18.069,19.245,17.819,19.192,15 035 650
20230124,0000,18.837,19.484,18.825,19.265,9 503 480
20230125,0000,18.9125,19.365,18.581,19.332,8 723 800
20230126,0000,19.724,20.162,19.278,19.799,8 941 270
20230127,0000,19.462,20.627,19.424,20.356,10 233 070
20230130,0000,19.962,20.128,19.15,19.163,8 123 230
20230131,0000,19.1695,19.673,18.951,19.539,9 644 310
20230201,0000,19.71,21.19,19.611,20.947,13 705 260
20230202,0000,21,21.946,20.968,21.708,12 416 420
20230203,0000,21,21.741,20.791,21.099,8 760 600
20230206,0000,20.806,21.568,20.789,21.092,7 311 530
20230207,0000,21.371,22.258,21.158,22.174,10 544 930
20230208,0000,22.379,22.872,22.025,22.206,9 684 240
20230209,0000,22.606,23.018,22.125,22.336,10 318 790
20230210,0000,21.673,22.077,20.815,21.258,11 377 500
20230213,0000,21.537,22.047,20.967,21.794,8 724 290
20230214,0000,21.576,23.045,21.376,22.971,12 197 850
20230215,0000,22.551,22.85,22.107,22.753,8 056 010
20230216,0000,22.121,22.55,21.938,21.998,6 739 340
20230217,0000,21.631,21.728,20.976,21.386,12 055 260
20230221,0000,20.991,21.472,20.631,20.648,5 762 920
20230222,0000,20.715,21.104,20.424,20.796,5 809 680
20230223,0000,23.436,23.881,23.033,23.659,26 152 840
20230224,0000,23.179,23.464,22.95,23.287,13 933 970
20230227,0000,23.707,23.87,23.455,23.503,8 241 050
20230228,0000,23.372,23.818,23.211,23.218,9 377 940
20230301,0000,23.191,23.25,22.511,22.714,9 350 350
20230302,0000,22.47,23.378,22.441,23.315,8 342 980
20230303,0000,23.335,23.9,23.133,23.89,10 449 450
20230306,0000,23.891,24.246,23.492,23.569,6 713 880
20230307,0000,23.605,24.121,23.243,23.285,10 153 360
20230308,0000,23.487,24.2,23.437,24.184,10 600 320
20230309,0000,24.181,24.45,23.39,23.455,10 505 100
20230310,0000,23.403,23.624,22.732,22.962,12 584 810
20230313,0000,22.745,23.295,22.3,22.958,8 113 510
20230314,0000,23.496,24.217,23.481,24.043,9 606 410
20230315,0000,23.735,24.286,23.365,24.235,11 210 400
20230316,0000,24.03,25.587,23.9,25.541,17 921 690
20230317,0000,25.982,26.395,25.67,25.731,18 348 030
20230320,0000,25.623,26.015,25.147,25.901,8 226 160
20230321,0000,26.196,26.39,25.387,26.204,8 825 920
20230322,0000,26.425,27.588,26.245,26.451,17 960 750
20230323,0000,27.1155,27.499,26.691,27.195,12 740 020
20230324,0000,27.031,27.163,26.355,26.776,10 822 110
20230327,0000,26.83,26.991,26.367,26.548,8 010 340
20230328,0000,26.452,26.5,25.859,26.415,8 203 780
20230329,0000,26.821,27.075,26.598,26.991,7 833 700
20230330,0000,27.231,27.499,27.112,27.387,7 445 410
20230331,0000,27.134,27.832,27.107,27.791,13 705 350
20230403,0000,27.52,28,27.337,27.978,7 650 170
20230404,0000,27.975,28,27.312,27.472,6 857 320
20230405,0000,26.829,26.996,26.399,26.879,11 252 060
20230406,0000,26.591,27.076,26.435,27.034,9 557 590
20230410,0000,26.823,27.616,26.677,27.59,8 017 290
20230411,0000,27.721,27.776,27.127,27.169,5 349 580
20230412,0000,27.348,27.457,26.449,26.502,7 855 830
20230413,0000,26.738,26.883,26.332,26.456,6 797 390
20230414,0000,26.502,26.88,26.2265,26.759,9 459 110
20230417,0000,26.587,27.002,26.445,27.001,4 842 240
20230418,0000,27.5335,28.1,27.359,27.674,10 480 250
20230419,0000,27.366,28,27.232,27.933,6 091 320
20230420,0000,27.671,28.03,27.002,27.098,7 735 670
20230421,0000,26.978,27.182,26.736,27.127,7 146 510
20230424,0000,27.039,27.362,26.687,27.042,4 888 810
20230425,0000,27.077,27.243,26.229,26.234,6 213 300
20230426,0000,27.002,27.328,26.717,26.957,9 024 820
20230427,0000,27.35,27.492,26.638,27.221,7 405 240
20230428,0000,27.225,27.758,27.072,27.747,8 237 680
20230501,0000,27.849,29.054,27.781,28.919,10 398 280
20230502,0000,28.679,28.833,28.085,28.204,7 199 820
20230503,0000,27.825,28.366,27.476,27.802,6 842 620
20230504,0000,27.635,27.856,27.24,27.558,7 469 420
20230505,0000,27.8255,28.755,27.732,28.679,11 488 990
20230508,0000,28.517,29.22,28.354,29.156,6 569 200
20230509,0000,28.883,28.965,28.459,28.566,6 206 170
20230510,0000,29.021,29.111,28.471,28.879,7 844 010
20230511,0000,28.934,28.948,28.25,28.576,6 564 490
20230512,0000,28.529,28.778,28.05,28.336,6 690 480
20230515,0000,28.515,28.966,28.163,28.959,5 571 520
20230516,0000,28.843,29.867,28.832,29.212,9 946 000
20230517,0000,29.584,30.197,29.435,30.185,8 796 500
20230518,0000,30.426,31.827,30.32,31.673,17 163 350
20230519,0000,31.519,31.565,30.918,31.262,10 846 620
20230522,0000,30.916,31.514,30.689,31.175,5 458 630
20230523,0000,30.999,31.279,30.634,30.69,6 165 900
20230524,0000,30.201,30.605,29.806,30.527,9 115 700
20230525,0000,38.53,39.476,36.638,37.984,31 586 740
20230526,0000,37.858,39.169,37.576,38.937,16 525 860
20230530,0000,40.595,41.933,39.951,40.116,15 809 840
20230531,0000,39.491,40.285,37.825,37.857,16 761 020
20230601,0000,38.489,40.05,38.349,39.768,11 141 310
20230602,0000,40.093,40.5,39.066,39.322,12 485 280
20230605,0000,38.899,39.556,38.714,39.185,6 618 000
20230606,0000,38.83,39.155,38.15,38.666,6 754 180
20230607,0000,38.914,39.495,37.359,37.485,10 327 780
20230608,0000,37.714,38.86,37.533,38.523,9 510 160
20230609,0000,39.037,39.709,38.573,38.781,12 031 820
20230612,0000,39.1995,39.519,38.625,39.491,6 766 120
20230613,0000,40.186,41.101,39.746,41.024,13 195 950
20230614,0000,40.822,43,40.557,42.986,16 803 500
20230615,0000,42.602,43.289,42.147,42.659,12 266 800
20230616,0000,43.5,43.719,42.668,42.697,14 110 310
20230620,0000,42.997,43.988,42.675,43.809,8 326 680
20230621,0000,43.5095,43.615,42.086,43.049,11 441 460
20230622,0000,42.253,43.425,42.249,43.016,8 449 210
20230623,0000,42.458,42.802,42.033,42.212,9 679 460
20230626,0000,42.461,42.763,40.1,40.624,12 465 760
20230627,0000,40.822,41.937,40.451,41.88,10 007 490
20230628,0000,40.657,41.839,40.518,41.126,12 727 120
20230629,0000,41.558,41.596,40.6,40.845,8 475 900
20230630,0000,41.677,42.55,41.511,42.291,12 159 390
20230703,0000,42.517,42.897,42.202,42.407,4 779 640
20230705,0000,42.122,43.175,42.122,42.323,8 216 410
20230706,0000,41.82,42.176,41.352,42.1,8 301 780
20230707,0000,42.328,43.21,42.187,42.498,11 683 760
20230710,0000,42.657,42.804,41.659,42.183,8 098 450
20230711,0000,42.5,42.755,42.074,42.398,7 272 080
20230712,0000,43.018,43.934,42.797,43.89,12 166 240
20230713,0000,44.518,46.155,44.499,45.976,14 302 010
20230714,0000,46.584,48.035,45.067,45.474,22 167 400
20230717,0000,46.297,46.494,45.275,46.46,11 446 490
20230718,0000,46.701,47.882,45.759,47.492,16 902 190
20230719,0000,47.494,47.804,46.753,47.066,12 574 680
20230720,0000,46.507,47.08,45.076,45.54,18 675 330
20230721,0000,45.808,45.825,44.183,44.327,16 759 190
20230724,0000,44.731,45.103,44.042,44.61,6 933 750
20230725,0000,44.9475,46.175,44.925,45.66,8 530 080
20230726,0000,46.0115,46.033,44.639,45.449,8 702 350
20230727,0000,46.532,47.391,45.751,45.9,16 235 590
20230728,0000,46.654,47.02,46.389,46.739,10 640 100
20230731,0000,46.738,47.123,46.514,46.732,5 914 150
20230801,0000,46.474,46.9,46.043,46.506,5 857 060
20230802,0000,45.79,45.809,43.4,44.266,14 116 410
20230803,0000,43.8,45.118,43.8,44.517,9 009 410
20230804,0000,45,45.6355,44.4,44.686,13 755 180
20230807,0000,45.111,45.539,44.57,45.414,9 210 620
20230808,0000,44.871,45.231,44.067,44.657,8 681 570
20230809,0000,44.27,44.302,42.135,42.551,14 872 400
20230810,0000,42.157,43.566,41.855,42.372,13 438 220
20230811,0000,41.72,42.006,40.639,40.875,15 806 380
20230814,0000,40.5,43.788,40.318,43.766,17 265 020
20230815,0000,44.569,45.243,43.716,43.933,14 723 160
20230816,0000,44.533,44.674,43.406,43.492,13 571 200
20230817,0000,43.962,44.051,43.002,43.35,11 902 920
20230818,0000,42.609,43.569,41.675,43.287,21 222 440
20230821,0000,44.476,47.063,44.238,46.958,12 642 240
20230822,0000,48.1295,48.169,45.35,45.67,13 642 180
20230823,0000,45.885,47.2,45.211,47.123,9 797 540
20230824,0000,50.247,50.247,47.164,47.174,28 264 310
20230825,0000,47.0125,47.801,45.03,46.003,25 189 640
20230828,0000,46.45,46.97,44.9,46.826,13 555 360
20230829,0000,46.672,49.07,46.4,48.774,19 495 090
20230830,0000,49.049,49.927,48.427,49.266,15 729 930
20230831,0000,49.4,49.729,48.967,49.363,13 085 810
20230901,0000,49.78,49.781,48.15,48.514,14 601 280
20230905,0000,48.222,48.847,47.869,48.541,8 703 570
20230906,0000,48.475,48.547,46.582,47.055,12 285 200
20230907,0000,45.506,46.338,45.154,46.239,12 307 390
20230908,0000,45.967,46.603,45.283,45.563,17 194 580
20230911,0000,46.14,46.158,44.326,45.18,11 585 290
20230912,0000,44.721,45.665,44.534,44.861,8 460 330
20230913,0000,44.521,45.93,44.521,45.498,11 388 980
20230914,0000,45.95,45.972,45.135,45.593,12 494 720
20230915,0000,45.317,45.595,43.811,43.899,18 485 720
20230918,0000,42.727,44.24,42.31,43.966,13 542 130
20230919,0000,43.8,43.951,43.012,43.517,8 470 140
20230920,0000,43.6,43.9015,42.225,42.225,9 033 910
20230921,0000,41.575,42.089,40.982,41.005,14 080 940
20230922,0000,41.6,42.106,41.233,41.632,14 953 140
20230925,0000,41.58,42.527,41.191,42.229,9 998 740
20230926,0000,42.011,42.817,41.664,41.898,9 986 780
20230927,0000,42.333,42.866,41.643,42.47,15 263 330
20230928,0000,42.459,43.445,42.118,43.071,16 660 700
20230929,0000,43.851,44.136,43.311,43.49,17 456 450
20231002,0000,44.034,45.17,43.891,44.79,16 595 860
20231003,0000,44.805,45.117,43.2495,43.539,14 746 140
20231004,0000,43.71,44.136,43.294,44.012,15 347 880
20231005,0000,44.17,44.9,43.893,44.677,17 018 790
20231006,0000,44.193,45.781,44.032,45.763,20 956 600
20231009,0000,44.842,45.6,44.37,45.267,13 869 840
20231010,0000,45.352,46.259,45.09,45.798,14 709 230
20231011,0000,46.185,46.847,46.06,46.815,15 629 220
20231012,0000,46.8,47.601,46.338,46.935,20 746 770
20231013,0000,46.972,47.108,45.2805,45.46,17 723 640
20231016,0000,45.036,46.222,44.92,46.081,12 578 670
20231017,0000,43.992,44.752,42.481,43.954,24 638 710
20231018,0000,42.586,43.21,41.829,42.197,21 140 520
20231019,0000,42.813,43.295,41.886,42.096,19 404 580
20231020,0000,41.89,42.463,41.08,41.375,22 583 310
20231023,0000,41.236,43.247,40.95,42.988,17 731 450
20231024,0000,43.066,43.697,42.7,43.671,15 837 220
20231025,0000,43.405,43.65,41.557,41.782,8 771 860
20231026,0000,41.857,42.247,39.899,40.322,12 221 090
20231027,0000,41.137,41.2,40.019,40.495,17 982 210
20231030,0000,41.087,41.758,40.486,41.159,13 308 540
20231031,0000,40.426,40.876,39.234,40.782,15 967 870
20231101,0000,40.908,42.379,40.908,42.316,17 079 720
20231102,0000,43.369,43.878,42.905,43.512,16 571 690
20231103,0000,44.018,45.304,43.741,45.011,15 319 800
20231106,0000,45.3,45.925,44.899,45.763,10 495 620
20231107,0000,45.716,46.215,45.166,45.967,10 250 310
20231108,0000,46.1,46.865,45.983,46.566,9 822 760
20231109,0000,47.467,48.226,46.754,46.955,14 615 940
20231110,0000,47.485,48.47,47.292,48.335,13 050 550
20231113,0000,48.345,49.115,48.1,48.608,11 126 500
20231114,0000,49.67,49.832,49.05,49.662,11 458 230
20231115,0000,49.938,49.942,48.2,48.899,12 446 490
20231116,0000,48.685,49.519,48.339,49.486,10 837 540
20231117,0000,49.459,49.712,49.01,49.3,11 784 180
20231120,0000,49.323,50.548,49.19,50.424,10 156 510
20231121,0000,50.126,50.51,49.232,49.982,13 235 350
20231122,0000,49.851,50.33,47.786,48.703,26 186 040
20231124,0000,48.47,48.92,47.747,47.76,9 934 120
20231127,0000,47.792,48.53,47.657,48.236,11 951 130
20231128,0000,48.241,48.32,47.474,47.821,12 192 170
20231129,0000,48.387,48.758,47.866,48.141,10 673 090
20231130,0000,48.017,48.108,46.425,46.812,15 465 220
20231201,0000,46.506,47.199,46.187,46.758,14 700 440
20231204,0000,46.052,46.053,45.01,45.499,11 882 530
20231205,0000,45.461,46.6,45.281,46.579,9 727 520
20231206,0000,47.276,47.367,45.417,45.534,10 486 830
20231207,0000,45.712,46.628,45.605,46.603,10 791 450
20231208,0000,46.585,47.737,46.585,47.508,14 122 790
20231211,0000,47.486,47.5,45.83,46.639,14 989 900
20231212,0000,46.169,47.666,46.124,47.666,10 397 000
20231213,0000,47.629,48.594,47.616,48.092,14 583 330
20231214,0000,48.37,48.67,47.425,48.342,11 322 780
20231215,0000,48.266,49.402,48.152,48.913,15 735 310
20231218,0000,49.4,50.424,49.17,50.083,11 685 100
20231219,0000,49.423,49.7,48.896,49.614,12 581 160
20231220,0000,49.664,49.998,48.102,48.135,10 602 250
20231221,0000,48.875,49.095,48.425,48.992,8 416 600
20231222,0000,49.184,49.379,48.485,48.823,8 341 190
20231226,0000,48.975,49.597,48.974,49.275,5 051 770
20231227,0000,49.49,49.669,49.085,49.423,5 759 380
20231228,0000,49.669,49.88,49.419,49.535,7 606 500
20231229,0000,49.832,49.996,48.761,49.526,13 758 990
20240102,0000,49.2755,49.281,47.6,48.188,10 503 130
20240103,0000,47.48,48.183,47.32,47.566,8 095 610
20240104,0000,47.767,48.499,47.52,47.983,9 621 530
20240105,0000,48.482,49.542,48.331,49.092,16 324 080
20240108,0000,49.533,52.275,49.483,52.236,16 650 620
20240109,0000,52.399,54.318,51.701,53.14,18 821 610
20240110,0000,53.6375,54.6,53.5,54.343,12 960 140
20240111,0000,54.967,55.338,53.571,54.818,14 336 400
20240112,0000,54.606,54.97,54.335,54.704,8 959 490
20240116,0000,55.073,56.83,54.917,56.401,10 656 440
20240117,0000,56.347,56.47,54.753,56.051,10 253 960
20240118,0000,57.282,57.6,56.107,57.102,14 478 500
20240119,0000,57.961,59.499,57.249,59.499,18 188 730
20240122,0000,60.043,60.33,59.07,59.665,9 360 600
20240123,0000,59.515,59.91,58.594,59.867,7 170 820
20240124,0000,60.335,62.84,59.945,61.365,15 489 020
20240125,0000,62.338,62.709,60.865,61.656,12 002 710
20240126,0000,60.976,61.783,60.573,61.024,11 607 870
20240129,0000,61.237,62.483,60.909,62.469,6 852 240
20240130,0000,62.9215,63.49,62.268,62.786,8 984 940
20240131,0000,61.328,62.251,60.7,61.5,10 809 160
20240201,0000,62.15,63.191,61.66,63.035,11 131 310
20240202,0000,63.971,66.598,63.693,66.153,16 279 780
20240205,0000,68.241,69.479,67.233,69.3,14 224 010
20240206,0000,69.681,69.7535,66.3,68.231,13 887 650
20240207,0000,68.35,70.218,67.6,70.082,11 616 380
20240208,0000,70.087,70.76,69.49,69.66,9 096 480
20240209,0000,70.544,72.182,70.238,72.108,11 979 200
20240212,0000,72.591,74.6,71.271,72.251,13 601 320
20240213,0000,70.363,73.446,69.689,72.182,13 450 730
20240214,0000,73.237,74.223,71.985,73.897,10 916 780
20240215,0000,73.913,73.959,72.401,72.683,10 185 430
20240216,0000,74.051,74.4,72.502,72.589,12 901 910
20240220,0000,71.953,71.956,67.747,69.487,12 735 090
20240221,0000,68.011,68.865,66.261,67.49,10 030 510
20240222,0000,75.071,78.573,74.271,78.527,20 164 940
20240223,0000,80.788,82.392,77.6,78.847,19 092 550
20240226,0000,79.7,80.609,78.531,79.108,9 763 690
20240227,0000,79.357,79.48,77.197,78.761,7 477 730
20240228,0000,77.69,78.93,77.139,77.69,6 257 300
20240229,0000,79.094,79.99,78.366,79.018,9 854 140
20240301,0000,79.986,82.3,79.441,82.274,14 708 810
20240304,0000,84.13,87.69,83.753,85.237,13 292 380
20240305,0000,85.2685,86.087,83.434,85.982,11 155 540
20240306,0000,88.082,89.706,87.046,88.734,13 934 710
20240307,0000,90.175,92.736,89.654,92.588,14 567 900
20240308,0000,95.168,97.374,86.524,87.502,24 070 870
20240311,0000,86.246,88.79,84.201,85.811,10 608 160
20240312,0000,88.049,91.943,86.177,91.937,12 122 050
20240313,0000,91.206,91.5,88.458,90.926,12 125 040
20240314,0000,89.577,90.621,86.615,87.962,13 591 690
20240315,0000,86.93,89.54,86.293,87.841,11 954 110
20240318,0000,90.415,92.392,87.105,88.463,11 956 420
20240319,0000,86.595,90.536,85.01,89.397,11 975 280
20240320,0000,89.867,90.4,88.223,90.371,9 558 460
20240321,0000,92.355,92.615,90.408,91.435,10 782 530
20240322,0000,91.141,94.769,90.88,94.25,16 752 690
20240325,0000,93.969,96.75,93.51,95.001,10 927 500
20240326,0000,95.849,96.356,92.521,92.521,9 859 580
20240327,0000,93.1,93.205,89.145,90.269,11 528 670
20240328,0000,90,91.288,89.2,90.25,9 416 510
20240401,0000,90.322,92.223,89.205,90.375,7 249 640
20240402,0000,88.483,90.081,87.64,89.5,8 325 390
20240403,0000,88.501,90.371,88.43,88.966,7 263 980
20240404,0000,90.35,90.613,85.88,85.89,9 290 390
20240405,0000,86.86,88.476,85.972,88.024,11 339 440
20240408,0000,88.642,88.82,86.732,87.142,5 034 750
20240409,0000,87.442,87.635,83.022,85.335,9 983 310
20240410,0000,83.923,87.389,83.734,87.039,10 041 560
20240411,0000,87.407,90.735,86.947,90.617,11 275 140
20240412,0000,89.729,90.146,87.534,88.23,12 731 880
20240415,0000,89.111,90.613,85.947,85.969,8 462 060
20240416,0000,86.5,88.108,86.08,87.4,9 298 040
20240417,0000,88.309,88.765,83.953,84.039,13 584 470
20240418,0000,85.037,86.185,82.429,84.675,11 568 100
20240419,0000,83.107,84.3,75.643,76.221,26 333 630
20240422,0000,78.131,80.051,76.409,79.493,14 216 430
20240423,0000,80.801,82.766,80.272,82.38,10 201 850
20240424,0000,83.972,84.07,79.195,79.651,11 906 560
20240425,0000,78.969,83.303,78.257,82.686,11 315 570
20240426,0000,83.856,88.322,83.387,87.798,18 087 840
20240429,0000,87.6,87.974,85.285,87.836,9 287 780
20240430,0000,87.25,88.8,86.3,86.377,7 765 040
20240501,0000,85.129,86,81.272,83.06,14 990 580
20240502,0000,84.513,86.236,83.2,85.8375,11 038 230
20240503,0000,87.701,89.276,87.05,88.78,13 148 270
20240506,0000,89.395,92.2055,89.068,92.121,9 636 390
20240507,0000,91.0355,91.744,89.012,90.542,11 309 480
20240508,0000,89.49,91.188,89.423,90.396,8 846 900
20240509,0000,90.507,91.07,88.247,88.79,10 333 580
20240510,0000,90.221,91.4,89.238,89.859,13 801 540
20240513,0000,90.474,90.995,88.552,90.428,6 161 170
20240514,0000,89.594,91.645,88.986,91.357,11 824 000
20240515,0000,92.465,94.862,91.604,94.649,16 205 140
20240516,0000,94.98,95.8,94.13,94.4,9 681 510
20240517,0000,94.483,94.71,91.815,92.483,12 002 250
20240520,0000,93.7805,95.2,93.463,94.81,5 424 560
20240521,0000,93.566,95.4,93.181,95.377,6 563 220
20240522,0000,95.451,96,93.29,94.898,7 901 120
20240523,0000,102.028,106.28,101.547,103.775,22 607 630
20240524,0000,104.4575,106.451,103.003,106.411,11 859 020
20240528,0000,110.244,114.903,109.9,113.89,15 094 240
20240529,0000,113.05,115.485,110.92,114.681,13 388 780
20240530,0000,114.654,115.761,109.663,110.526,10 722 390
20240531,0000,112.421,112.711,106.956,109.502,15 688 340
20240603,0000,113.654,115,112.044,115,12 186 540
20240604,0000,115.759,116.6,114.06,116.443,11 448 460
20240605,0000,118.371,122.449,117.488,122.449,13 762 140
20240606,0000,124.0465,125.586,118.343,120.941,17 413 330
20240607,0000,119.719,121.678,118.025,120.865,11 112 170
20240610,0000,120.36,123.08,117.01,121.66,10 748 579
20240611,0000,121.76,122.87,118.75,120.91,6 016 784
20240612,0000,123.06,126.88,122.57,125.26,9 827 187
20240613,0000,129.48,129.8,127.17,129.32,8 069 948
20240614,0000,129.9,132.83,128.32,131.93,9 123 507
20240617,0000,132.92,133.72,129.59,130.99,9 330 851
20240618,0000,131.14,136.32,130.73,135.66,9 121 337
20240620,0000,139.8,140.76,129.53,130.92,16 303 037
20240621,0000,127.1,130.62,124.3,127,12 499 625
20240624,0000,123.24,124.46,118.04,118.07,11 802 931
20240625,0000,121.18,126.495,119.33,126.18,9 833 767
20240626,0000,126.1,128.11,122.61,126.44,9 724 963
20240627,0000,124.09,126.4,122.93,123.95,6 234 829
20240628,0000,124.575,127.7,122.76,123.52,8 949 256
20240701,0000,123.465,124.84,118.84,124.2,6 973 203
20240702,0000,121.13,123.36,121.06,122.69,5 884 908
20240703,0000,121.6,128.28,121.36,128.27,5 736 550
20240705,0000,127.32,128.83,125.7,125.81,5 781 832
20240708,0000,127.49,130.76,127.06,128.14,5 941 879
20240709,0000,130.36,133.81,128.67,131.43,7 277 895
20240710,0000,134.03,135.09,132.43,134.84,5 670 900
20240711,0000,135.91,136.15,127.06,127.48,13 268 076
20240712,0000,128.28,131.915,127.24,129.13,12 237 736
20240715,0000,130.64,131.36,127.19,128.43,5 415 527
20240716,0000,128.41,129.02,124.58,126.32,5 009 711
20240717,0000,121.36,121.84,116.73,117.91,11 266 419
20240718,0000,121.83,122.39,116.56,121.11,7 357 360
20240719,0000,120.365,121.59,117.38,118,6 045 912
20240722,0000,120.35,124.07,119.87,123.64,7 222 885
20240723,0000,122.79,124.69,122.11,122.43,3 746 282
20240724,0000,119.17,119.94,113.55,114.39,7 758 300
20240725,0000,113.04,116.63,106.31,112.4,12 409 330
20240726,0000,116.11,116.18,111.59,113.07,6 384 741
20240729,0000,113.69,116.28,111.3,111.53,5 286 462
20240730,0000,111.52,111.99,102.54,103.69,12 164 653
20240731,0000,112.9,118.33,110.88,117.13,12 392 850
20240801,0000,117.59,120.14,106.82,109.38,14 464 859
20240802,0000,103.83,108.71,101.37,107.31,12 112 512
20240805,0000,92.02,103.4,90.73,100.62,13 260 137
20240806,0000,103.84,107.7,100.55,104,11 296 053
20240807,0000,107.81,108.8,98.69,98.75,9 302 061
20240808,0000,102.01,105.5,97.54,105.16,7 833 498
20240809,0000,105.57,106.59,103.43,104.7,5 317 198
20240812,0000,106.33,111.06,106.31,109.1,6 785 411
20240813,0000,112.44,116.23,111.58,116.15,7 677 493
20240814,0000,118.48,118.59,114.09,117.96,6 280 729
20240815,0000,118.87,123.23,117.47,122.91,7 806 513
20240816,0000,121.94,125,121.2,124.57,6 070 168
20240819,0000,124.27,130,123.42,129.99,6 694 316
20240820,0000,128.4,129.86,125.9,127.27,5 794 110
20240821,0000,127.31,129.34,126.66,128.42,4 625 066
20240822,0000,130.02,130.75,123.1,123.86,8 777 283
20240823,0000,125.86,129.59,125.24,129.26,7 760 177
20240826,0000,129.57,131.26,124.38,126.5,6 530 895
20240827,0000,125.07,129.19,123.89,128.32,5 235 809
20240828,0000,128.08,128.32,122.66,125.57,6 429 866
20240829,0000,121.39,124.43,116.73,117.59,8 541 893
20240830,0000,119.51,121.74,117.23,119.41,6 279 064
20240903,0000,116,116.21,107.29,108.02,9 752 195
20240904,0000,105.29,109.99,104.13,106.17,9 692 849
20240905,0000,105,109.645,104.76,107.24,5 438 520
20240906,0000,108.07,108.14,100.95,102.81,8 358 748
20240909,0000,104.88,106.54,103.72,106.49,4 429 710
20240910,0000,107.87,109.39,104.95,108.02,5 590 981
20240911,0000,109.39,117.17,107.43,116.73,11 246 677
20240912,0000,116.87,120.79,115.39,119.24,6 912 284
20240913,0000,119.01,119.95,117.62,119.08,4 694 258
20240916,0000,116.79,118.175,114.37,116.78,4 569 723
20240917,0000,118.17,118.8,114.84,115.5,4 688 740
20240918,0000,115.92,117.69,113.24,113.24,6 068 059
20240919,0000,117.34,119.66,117.265,117.98,5 907 442
20240920,0000,117.02,118.6,115.41,116.04,6 679 417
20240923,0000,116.54,116.98,114.88,116.25,3 977 533
20240924,0000,116.515,121.8,115.38,120.93,8 887 342
20240925,0000,122.02,124.93,121.63,123.52,6 095 539
20240926,0000,126.81,127.66,121.8,123.98,7 641 273
20240927,0000,123.93,124,119.27,121.38,6 874 480
20240930,0000,118.31,121.5,118.16,121.5,4 474 183
20241001,0000,121.79,122.43,115.79,116.95,7 233 658
20241002,0000,116.44,119.38,115.15,118.85,4 801 899
20241003,0000,120.92,124.355,120.36,122.91,7 665 258
20241004,0000,124.95,125.04,121.9,124.89,5 992 988
20241007,0000,124.99,130.63,124.96,127.8,8 800 254
20241008,0000,130.26,133.48,129.43,132.94,6 512 545
